country,IN,2011,Playground ,2015,877416
district,95,2011,Drinking Water ,2015,1773
district,95,2011,Electricity ,2015,1544
district,95,2011,Computer ,2015,355
district,578,2011,Playground ,2015,1414
district,578,2011,Boundarywall ,2015,1139
district,578,2011,Girls Toilet ,2015,1767
district,578,2011,Boys Toilet ,2015,1764
district,578,2011,Drinking Water ,2015,1773
district,578,2011,Electricity ,2015,1544
district,578,2011,Computer ,2015,355
district,23,2011,Playground ,2015,1414
district,23,2011,Boundarywall ,2015,1139
district,23,2011,Girls Toilet ,2015,1767
district,23,2011,Boys Toilet ,2015,1764
district,23,2011,Drinking Water ,2015,1773
district,23,2011,Electricity ,2015,1544
district,23,2011,Computer ,2015,355
district,57,2011,Playground ,2015,1223
district,57,2011,Boundarywall ,2015,1329
district,57,2011,Girls Toilet ,2015,1623
district,57,2011,Boys Toilet ,2015,1613
district,57,2011,Drinking Water ,2015,1616
district,57,2011,Electricity ,2015,660
district,57,2011,Computer ,2015,427
district,65,2011,Playground ,2015,488
district,65,2011,Boundarywall ,2015,650
district,65,2011,Girls Toilet ,2015,850
district,65,2011,Boys Toilet ,2015,843
district,65,2011,Drinking Water ,2015,801
district,65,2011,Electricity ,2015,489
district,65,2011,Computer ,2015,318
district,284,2011,Playground ,2015,335
district,284,2011,Boundarywall ,2015,235
district,284,2011,Girls Toilet ,2015,359
district,284,2011,Boys Toilet ,2015,359
district,284,2011,Drinking Water ,2015,352
district,284,2011,Electricity ,2015,265
district,284,2011,Computer ,2015,110
district,196,2011,Playground ,2015,1013
district,196,2011,Boundarywall ,2015,1610
district,196,2011,Girls Toilet ,2015,2011
district,196,2011,Boys Toilet ,2015,1975
district,196,2011,Drinking Water ,2015,1992
district,196,2011,Electricity ,2015,848
district,196,2011,Computer ,2015,312
district,280,2011,Playground ,2015,200
district,280,2011,Boundarywall ,2015,50
district,280,2011,Girls Toilet ,2015,368
district,280,2011,Boys Toilet ,2015,365
district,280,2011,Drinking Water ,2015,370
district,280,2011,Electricity ,2015,105
district,280,2011,Computer ,2015,68
district,55,2011,Playground ,2015,187
district,55,2011,Boundarywall ,2015,201
district,55,2011,Girls Toilet ,2015,200
district,55,2011,Boys Toilet ,2015,198
district,55,2011,Drinking Water ,2015,201
district,55,2011,Electricity ,2015,201
district,55,2011,Computer ,2015,190
district,509,2011,Playground ,2015,1588
district,509,2011,Boundarywall ,2015,1979
district,509,2011,Girls Toilet ,2015,2246
district,509,2011,Boys Toilet ,2015,2222
district,509,2011,Drinking Water ,2015,2276
district,509,2011,Electricity ,2015,2089
district,509,2011,Computer ,2015,1033
district,253,2011,Playground ,2015,225
district,253,2011,Boundarywall ,2015,290
district,253,2011,Girls Toilet ,2015,343
district,253,2011,Boys Toilet ,2015,333
district,253,2011,Drinking Water ,2015,345
district,253,2011,Electricity ,2015,195
district,253,2011,Computer ,2015,75
district,347,2011,Playground ,2015,734
district,347,2011,Boundarywall ,2015,408
district,347,2011,Girls Toilet ,2015,2073
district,347,2011,Boys Toilet ,2015,2063
district,347,2011,Drinking Water ,2015,1965
district,347,2011,Electricity ,2015,121
district,347,2011,Computer ,2015,144
district,603,2011,Playground ,2015,1051
district,603,2011,Boundarywall ,2015,1410
district,603,2011,Girls Toilet ,2015,1406
district,603,2011,Boys Toilet ,2015,1376
district,603,2011,Drinking Water ,2015,1469
district,603,2011,Electricity ,2015,1471
district,603,2011,Computer ,2015,1233
district,425,2011,Playground ,2015,1873
district,425,2011,Boundarywall ,2015,1762
district,425,2011,Girls Toilet ,2015,3385
district,425,2011,Boys Toilet ,2015,3315
district,425,2011,Drinking Water ,2015,3451
district,425,2011,Electricity ,2015,814
district,425,2011,Computer ,2015,467
district,455,2011,Playground ,2015,3642
district,455,2011,Boundarywall ,2015,1636
district,455,2011,Girls Toilet ,2015,4081
district,455,2011,Boys Toilet ,2015,4032
district,455,2011,Drinking Water ,2015,4239
district,455,2011,Electricity ,2015,786
district,455,2011,Computer ,2015,428
district,582,2011,Playground ,2015,941
district,582,2011,Boundarywall ,2015,1349
district,582,2011,Girls Toilet ,2015,1794
district,582,2011,Boys Toilet ,2015,1784
district,582,2011,Drinking Water ,2015,1805
district,582,2011,Electricity ,2015,1754
district,582,2011,Computer ,2015,451
district,570,2011,Playground ,2015,1042
district,570,2011,Boundarywall ,2015,453
district,570,2011,Girls Toilet ,2015,1043
district,570,2011,Boys Toilet ,2015,1031
district,570,2011,Drinking Water ,2015,1130
district,570,2011,Electricity ,2015,205
district,570,2011,Computer ,2015,83
district,320,2011,Playground ,2015,1042
district,320,2011,Boundarywall ,2015,453
district,320,2011,Girls Toilet ,2015,1043
district,320,2011,Boys Toilet ,2015,1031
district,320,2011,Drinking Water ,2015,1130
district,320,2011,Electricity ,2015,205
district,320,2011,Computer ,2015,83
district,566,2011,Playground ,2015,1175
district,566,2011,Boundarywall ,2015,1522
district,566,2011,Girls Toilet ,2015,2028
district,566,2011,Boys Toilet ,2015,2019
district,566,2011,Drinking Water ,2015,2030
district,566,2011,Electricity ,2015,2014
district,566,2011,Computer ,2015,397
district,171,2011,Playground ,2015,1012
district,171,2011,Boundarywall ,2015,1494
district,171,2011,Girls Toilet ,2015,1728
district,171,2011,Boys Toilet ,2015,1715
district,171,2011,Drinking Water ,2015,1680
district,171,2011,Electricity ,2015,663
district,171,2011,Computer ,2015,218
district,126,2011,Playground ,2015,1557
district,126,2011,Boundarywall ,2015,2247
district,126,2011,Girls Toilet ,2015,2637
district,126,2011,Boys Toilet ,2015,2568
district,126,2011,Drinking Water ,2015,2575
district,126,2011,Electricity ,2015,1460
district,126,2011,Computer ,2015,746
district,554,2011,Playground ,2015,2796
district,554,2011,Boundarywall ,2015,3730
district,554,2011,Girls Toilet ,2015,6079
district,554,2011,Boys Toilet ,2015,6029
district,554,2011,Drinking Water ,2015,6002
district,554,2011,Electricity ,2015,5936
district,554,2011,Computer ,2015,1729
district,274,2011,Playground ,2015,264
district,274,2011,Boundarywall ,2015,131
district,274,2011,Girls Toilet ,2015,588
district,274,2011,Boys Toilet ,2015,587
district,274,2011,Drinking Water ,2015,587
district,274,2011,Electricity ,2015,218
district,274,2011,Computer ,2015,134
district,102,2011,Playground ,2015,1558
district,102,2011,Boundarywall ,2015,2559
district,102,2011,Girls Toilet ,2015,2659
district,102,2011,Boys Toilet ,2015,2609
district,102,2011,Drinking Water ,2015,2656
district,102,2011,Electricity ,2015,2014
district,102,2011,Computer ,2015,1170
district,632,2011,Playground ,2015,2641
district,632,2011,Boundarywall ,2015,2855
district,632,2011,Girls Toilet ,2015,3081
district,632,2011,Boys Toilet ,2015,3053
district,632,2011,Drinking Water ,2015,3113
district,632,2011,Electricity ,2015,3078
district,632,2011,Computer ,2015,1924
district,617,2011,Playground ,2015,1462
district,617,2011,Boundarywall ,2015,1647
district,617,2011,Girls Toilet ,2015,2136
district,617,2011,Boys Toilet ,2015,2115
district,617,2011,Drinking Water ,2015,2158
district,617,2011,Electricity ,2015,2148
district,617,2011,Computer ,2015,1187
district,381,2011,Playground ,2015,913
district,381,2011,Boundarywall ,2015,1961
district,381,2011,Girls Toilet ,2015,2896
district,381,2011,Boys Toilet ,2015,2983
district,381,2011,Drinking Water ,2015,3199
district,381,2011,Electricity ,2015,1294
district,381,2011,Computer ,2015,668
district,496,2011,Playground ,2015,853
district,496,2011,Boundarywall ,2015,1044
district,496,2011,Girls Toilet ,2015,2349
district,496,2011,Boys Toilet ,2015,2344
district,496,2011,Drinking Water ,2015,2337
district,496,2011,Electricity ,2015,1470
district,496,2011,Computer ,2015,221
district,416,2011,Playground ,2015,853
district,416,2011,Boundarywall ,2015,1044
district,416,2011,Girls Toilet ,2015,2349
district,416,2011,Boys Toilet ,2015,2344
district,416,2011,Drinking Water ,2015,2337
district,416,2011,Electricity ,2015,1470
district,416,2011,Computer ,2015,221
district,331,2011,Playground ,2015,853
district,331,2011,Boundarywall ,2015,1044
district,331,2011,Girls Toilet ,2015,2349
district,331,2011,Boys Toilet ,2015,2344
district,331,2011,Drinking Water ,2015,2337
district,331,2011,Electricity ,2015,1470
district,331,2011,Computer ,2015,221
district,575,2011,Playground ,2015,1388
district,575,2011,Boundarywall ,2015,1235
district,575,2011,Girls Toilet ,2015,1473
district,575,2011,Boys Toilet ,2015,1472
district,575,2011,Drinking Water ,2015,1480
district,575,2011,Electricity ,2015,1480
district,575,2011,Computer ,2015,712
district,495,2011,Playground ,2015,44
district,495,2011,Boundarywall ,2015,72
district,495,2011,Girls Toilet ,2015,79
district,495,2011,Boys Toilet ,2015,79
district,495,2011,Drinking Water ,2015,79
district,495,2011,Electricity ,2015,79
district,495,2011,Computer ,2015,47
district,428,2011,Playground ,2015,1725
district,428,2011,Boundarywall ,2015,644
district,428,2011,Girls Toilet ,2015,2089
district,428,2011,Boys Toilet ,2015,2124
district,428,2011,Drinking Water ,2015,2157
district,428,2011,Electricity ,2015,367
district,428,2011,Computer ,2015,168
district,215,2011,Playground ,2015,1014
district,215,2011,Boundarywall ,2015,1465
district,215,2011,Girls Toilet ,2015,2794
district,215,2011,Boys Toilet ,2015,2790
district,215,2011,Drinking Water ,2015,2700
district,215,2011,Electricity ,2015,1064
district,215,2011,Computer ,2015,158
district,327,2011,Playground ,2015,908
district,327,2011,Boundarywall ,2015,354
district,327,2011,Girls Toilet ,2015,1718
district,327,2011,Boys Toilet ,2015,1715
district,327,2011,Drinking Water ,2015,1192
district,327,2011,Electricity ,2015,403
district,327,2011,Computer ,2015,361
district,325,2011,Playground ,2015,1129
district,325,2011,Boundarywall ,2015,584
district,325,2011,Girls Toilet ,2015,1408
district,325,2011,Boys Toilet ,2015,1350
district,325,2011,Drinking Water ,2015,1529
district,325,2011,Electricity ,2015,326
district,325,2011,Computer ,2015,144
district,422,2011,Playground ,2015,1509
district,422,2011,Boundarywall ,2015,634
district,422,2011,Girls Toilet ,2015,1488
district,422,2011,Boys Toilet ,2015,1421
district,422,2011,Drinking Water ,2015,1509
district,422,2011,Electricity ,2015,445
district,422,2011,Computer ,2015,236
district,109,2011,Playground ,2015,1401
district,109,2011,Boundarywall ,2015,2139
district,109,2011,Girls Toilet ,2015,2616
district,109,2011,Boys Toilet ,2015,2558
district,109,2011,Drinking Water ,2015,2550
district,109,2011,Electricity ,2015,1131
district,109,2011,Computer ,2015,724
district,567,2011,Playground ,2015,1238
district,567,2011,Boundarywall ,2015,1579
district,567,2011,Girls Toilet ,2015,1940
district,567,2011,Boys Toilet ,2015,1918
district,567,2011,Drinking Water ,2015,1955
district,567,2011,Electricity ,2015,1881
district,567,2011,Computer ,2015,610
district,373,2011,Playground ,2015,1666
district,373,2011,Boundarywall ,2015,2233
district,373,2011,Girls Toilet ,2015,2427
district,373,2011,Boys Toilet ,2015,2388
district,373,2011,Drinking Water ,2015,2427
district,373,2011,Electricity ,2015,2233
district,373,2011,Computer ,2015,1142
district,60,2011,Playground ,2015,1666
district,60,2011,Boundarywall ,2015,2233
district,60,2011,Girls Toilet ,2015,2427
district,60,2011,Boys Toilet ,2015,2388
district,60,2011,Drinking Water ,2015,2427
district,60,2011,Electricity ,2015,2233
district,60,2011,Computer ,2015,1142
district,350,2011,Playground ,2015,1342
district,350,2011,Boundarywall ,2015,1072
district,350,2011,Girls Toilet ,2015,2331
district,350,2011,Boys Toilet ,2015,2317
district,350,2011,Drinking Water ,2015,2312
district,350,2011,Electricity ,2015,363
district,350,2011,Computer ,2015,225
district,190,2011,Playground ,2015,3354
district,190,2011,Boundarywall ,2015,1884
district,190,2011,Girls Toilet ,2015,3916
district,190,2011,Boys Toilet ,2015,3843
district,190,2011,Drinking Water ,2015,3736
district,190,2011,Electricity ,2015,1274
district,190,2011,Computer ,2015,491
district,437,2011,Playground ,2015,1994
district,437,2011,Boundarywall ,2015,1584
district,437,2011,Girls Toilet ,2015,2864
district,437,2011,Boys Toilet ,2015,2848
district,437,2011,Drinking Water ,2015,3004
district,437,2011,Electricity ,2015,904
district,437,2011,Computer ,2015,580
district,291,2011,Playground ,2015,404
district,291,2011,Boundarywall ,2015,119
district,291,2011,Girls Toilet ,2015,877
district,291,2011,Boys Toilet ,2015,874
district,291,2011,Drinking Water ,2015,638
district,291,2011,Electricity ,2015,140
district,291,2011,Computer ,2015,78
district,412,2011,Playground ,2015,805
district,412,2011,Boundarywall ,2015,1096
district,412,2011,Girls Toilet ,2015,1492
district,412,2011,Boys Toilet ,2015,1473
district,412,2011,Drinking Water ,2015,1511
district,412,2011,Electricity ,2015,1474
district,412,2011,Computer ,2015,282
district,354,2011,Playground ,2015,1151
district,354,2011,Boundarywall ,2015,1041
district,354,2011,Girls Toilet ,2015,2375
district,354,2011,Boys Toilet ,2015,2349
district,354,2011,Drinking Water ,2015,2250
district,354,2011,Electricity ,2015,745
district,354,2011,Computer ,2015,390
district,438,2011,Playground ,2015,3182
district,438,2011,Boundarywall ,2015,1818
district,438,2011,Girls Toilet ,2015,4513
district,438,2011,Boys Toilet ,2015,4136
district,438,2011,Drinking Water ,2015,4714
district,438,2011,Electricity ,2015,1028
district,438,2011,Computer ,2015,592
district,630,2011,Playground ,2015,1372
district,630,2011,Boundarywall ,2015,1324
district,630,2011,Girls Toilet ,2015,1586
district,630,2011,Boys Toilet ,2015,1576
district,630,2011,Drinking Water ,2015,1601
district,630,2011,Electricity ,2015,1572
district,630,2011,Computer ,2015,946
district,562,2011,Playground ,2015,905
district,562,2011,Boundarywall ,2015,967
district,562,2011,Girls Toilet ,2015,1178
district,562,2011,Boys Toilet ,2015,1162
district,562,2011,Drinking Water ,2015,1227
district,562,2011,Electricity ,2015,1183
district,562,2011,Computer ,2015,677
district,106,2011,Playground ,2015,680
district,106,2011,Boundarywall ,2015,1628
district,106,2011,Girls Toilet ,2015,1811
district,106,2011,Boys Toilet ,2015,1804
district,106,2011,Drinking Water ,2015,1769
district,106,2011,Electricity ,2015,749
district,106,2011,Computer ,2015,559
district,308,2011,Playground ,2015,1714
district,308,2011,Boundarywall ,2015,546
district,308,2011,Girls Toilet ,2015,1757
district,308,2011,Boys Toilet ,2015,1695
district,308,2011,Drinking Water ,2015,1946
district,308,2011,Electricity ,2015,286
district,308,2011,Computer ,2015,165
district,383,2011,Playground ,2015,890
district,383,2011,Boundarywall ,2015,1312
district,383,2011,Girls Toilet ,2015,1830
district,383,2011,Boys Toilet ,2015,1797
district,383,2011,Drinking Water ,2015,1901
district,383,2011,Electricity ,2015,562
district,383,2011,Computer ,2015,245
district,301,2011,Playground ,2015,3028
district,301,2011,Boundarywall ,2015,489
district,301,2011,Girls Toilet ,2015,2998
district,301,2011,Boys Toilet ,2015,2844
district,301,2011,Drinking Water ,2015,4200
district,301,2011,Electricity ,2015,628
district,301,2011,Computer ,2015,202
district,498,2011,Playground ,2015,1836
district,498,2011,Boundarywall ,2015,1609
district,498,2011,Girls Toilet ,2015,1847
district,498,2011,Boys Toilet ,2015,1820
district,498,2011,Drinking Water ,2015,1913
district,498,2011,Electricity ,2015,1654
district,498,2011,Computer ,2015,1360
district,257,2011,Playground ,2015,3
district,257,2011,Boundarywall ,2015,20
district,257,2011,Girls Toilet ,2015,29
district,257,2011,Boys Toilet ,2015,30
district,257,2011,Drinking Water ,2015,26
district,257,2011,Electricity ,2015,10
district,257,2011,Computer ,2015,8
district,310,2011,Playground ,2015,1443
district,310,2011,Boundarywall ,2015,1134
district,310,2011,Girls Toilet ,2015,2035
district,310,2011,Boys Toilet ,2015,1972
district,310,2011,Drinking Water ,2015,2150
district,310,2011,Electricity ,2015,588
district,310,2011,Computer ,2015,290
district,315,2011,Playground ,2015,227
district,315,2011,Boundarywall ,2015,198
district,315,2011,Girls Toilet ,2015,991
district,315,2011,Boys Toilet ,2015,950
district,315,2011,Drinking Water ,2015,378
district,315,2011,Electricity ,2015,123
district,315,2011,Computer ,2015,122
district,265,2011,Playground ,2015,340
district,265,2011,Boundarywall ,2015,293
